timestamp,open,high,low,close,volume
2017-12-02 09:00:00,10966.0,11154.0,10962.0,11149.0,2826.97129259
2017-12-02 10:00:00,11149.0,11190.0,11058.0,11085.0,1745.08841531
2017-12-02 11:00:00,11085.0,11099.0,10830.0,10966.0,3051.60537385
2017-12-02 12:00:00,10967.0,11080.0,10909.0,11080.0,1032.01979334
2017-12-02 13:00:00,11080.0,11137.8357559,10944.0,10988.0,1733.08358053
2017-12-02 14:00:00,10988.0,11067.8074116,10665.0,10860.0,5924.90940179
2017-12-02 15:00:00,10860.0,10915.0,10675.0,10713.0,2644.63774824
2017-12-02 16:00:00,10714.0,10833.0,10700.0,10821.0,1174.26503234
2017-12-02 17:00:00,10821.0,10917.0,10788.0,10875.0,1403.33448422
2017-12-02 18:00:00,10876.0,10990.0,10875.0,10895.0,1351.64383446
2017-12-02 19:00:00,10894.9360831,10946.0,10835.0,10904.0,741.65873296
2017-12-02 20:00:00,10900.0,10950.0,10842.0,10950.0,949.50213564
2017-12-02 21:00:00,10949.0,11050.0,10924.0,11030.0,1402.69039906
2017-12-02 22:00:00,11040.0,11045.0,10925.0,10931.0,766.14232918
2017-12-02 23:00:00,10935.0,10992.0,10864.0,10880.0,1428.53633144
2017-12-03 00:00:00,10881.0,10992.0,10755.0,10874.0,2711.16569899
2017-12-03 01:00:00,10874.0,10919.0,10786.0,10876.0,1810.0557619
2017-12-03 02:00:00,10877.0,10937.0,10841.0,10895.0,567.12131658
2017-12-03 03:00:00,10898.0,10967.0,10809.0,10941.0,992.52913091
2017-12-03 04:00:00,10941.0,11098.0,10920.0,11033.0,2398.94652945
2017-12-03 05:00:00,11034.0,11080.0,10979.0,11043.0,1342.1683391
2017-12-03 06:00:00,11044.0,11119.0,10960.0,11087.0,1554.70350738
2017-12-03 07:00:00,11087.0,11164.0,11085.0,11149.0,1396.5977698
2017-12-03 08:00:00,11148.0,11177.0,11070.0,11118.0,1023.3858338
2017-12-03 09:00:00,11117.0,11160.0,11050.0,11076.0,902.76292013
2017-12-03 10:00:00,11076.0,11140.0,11076.0,11087.0681786,926.17117056
2017-12-03 11:00:00,11087.0,11666.0,11080.0,11640.0,11680.6884578
2017-12-03 12:00:00,11639.0,11874.0,11525.0,11670.0,7088.53292199
2017-12-03 13:00:00,11669.0,11800.0,11605.0,11693.0,2837.83998507
2017-12-03 14:00:00,11694.0,11749.0,11550.0,11635.0,2386.44446125
2017-12-03 15:00:00,11633.0,11843.0,11633.0,11751.0,2577.6889433
2017-12-03 16:00:00,11750.0,11790.0,11640.0,11668.0,1788.04280458
2017-12-03 17:00:00,11666.0,11755.0,11635.0,11643.0,1302.42001719
2017-12-03 18:00:00,11642.0,11735.0,11617.0,11724.0,891.44865346
2017-12-03 19:00:00,11726.0,11757.0,11709.0,11745.0,741.02065675
2017-12-03 20:00:00,11738.1583656,11843.0,11102.0,11219.0,12174.8341588
2017-12-03 21:00:00,11268.0,11450.0,10400.0,10874.0,15189.7867806
2017-12-03 22:00:00,10874.0,11180.0,10161.0,11001.0,16086.2953359
2017-12-03 23:00:00,11006.0,11180.0,10940.0,11162.0,4020.56456718
2017-12-04 00:00:00,11161.0,11314.0,11150.0,11225.0,4133.69658906
2017-12-04 01:00:00,11224.0,11600.0,11213.0,11388.0,5111.37214086
2017-12-04 02:00:00,11388.0,11390.8615223,11170.0,11257.8794832,2227.55490799
2017-12-04 03:00:00,11253.0,11390.0,11250.0,11340.0,1627.70698579
2017-12-04 04:00:00,11340.0,11560.0,11339.0,11480.0,2606.06728831
2017-12-04 05:00:00,11479.0,11542.0,11310.0,11415.0,2122.43575149
2017-12-04 06:00:00,11415.0,11460.0,11313.0,11424.0,1127.95640685
2017-12-04 07:00:00,11424.0,11549.0,11354.0,11541.0,1488.83960353
2017-12-04 08:00:00,11541.0,11544.0,11401.0,11500.0,1246.57091064
2017-12-04 09:00:00,11499.0,11539.0,11319.0,11360.0843678,1963.67079591
2017-12-04 10:00:00,11360.0,11373.0,11200.0,11330.0,2940.10058778
2017-12-04 11:00:00,11329.0,11344.0,11059.0,11155.2006735,2051.24611153
2017-12-04 12:00:00,11159.0,11245.0,11059.0,11178.0,2008.11062917
2017-12-04 13:00:00,11164.0,11278.0,10718.0,11206.0,8168.86466081
2017-12-04 14:00:00,11208.0,11436.0,11185.0,11357.0,3042.3124492
2017-12-04 15:00:00,11357.0,11428.0,11164.0,11338.0,3413.2755764
2017-12-04 16:00:00,11338.0,11350.0,11172.0,11240.0,1289.35396352
2017-12-04 17:00:00,11239.0,11337.0,11219.0,11224.0,1051.41647097
2017-12-04 18:00:00,11226.0,11235.0,11024.0,11150.0,4032.44918145
2017-12-04 19:00:00,11152.0,11189.0,11070.0,11153.0,1521.94459526
2017-12-04 20:00:00,11153.0,11523.0,11153.0,11360.0,5367.58074691
2017-12-04 21:00:00,11360.0,11549.0,11360.0,11458.0,3247.33660296
2017-12-04 22:00:00,11459.0,11491.0,11369.0,11448.0,1583.38135575
2017-12-04 23:00:00,11446.0,11599.0,11411.0,11599.0,1970.88629426
2017-12-05 00:00:00,11598.0,11640.0,11503.0,11563.0,1891.27532761
2017-12-05 01:00:00,11563.0,11598.0,11501.0,11513.0,1027.48606857
2017-12-05 02:00:00,11518.0,11665.0,11470.0,11521.0,2923.03665006
2017-12-05 03:00:00,11520.0,11590.0,11485.0,11566.0,1095.42807716
2017-12-05 04:00:00,11571.0,11587.0,11405.0,11480.0,1936.40853202
2017-12-05 05:00:00,11480.0,11571.0,11465.0,11504.0,947.24432339
2017-12-05 06:00:00,11503.0,11571.0,11500.0,11544.0,711.59613614
2017-12-05 07:00:00,11545.0,11840.0,11527.0,11812.0,4377.88430664
2017-12-05 08:00:00,11811.0,11842.0,11709.0,11790.0,2137.44128841
2017-12-05 09:00:00,11790.0,11790.0,11635.0,11688.0,1743.80940536
2017-12-05 10:00:00,11688.0,11709.0,11501.0,11652.0,2708.44906468
2017-12-05 11:00:00,11654.0,11700.0,11571.0,11665.0,941.37922486
2017-12-05 12:00:00,11666.0,11750.0,11612.0,11730.0,1383.82978099
2017-12-05 13:00:00,11730.0,11961.0,11712.0,11751.0,4719.14786762
2017-12-05 14:00:00,11751.0,11858.0,11745.0,11762.0,1400.73691325
2017-12-05 15:00:00,11762.0,11878.0,11720.0,11782.0,1605.95936223
2017-12-05 16:00:00,11783.0,11784.0,11437.0,11600.0,6540.86660053
2017-12-05 17:00:00,11601.0,11743.0,11573.0,11605.0,2199.62549278
2017-12-05 18:00:00,11606.0,11712.0,11585.0,11683.0,1500.72878599
2017-12-05 19:00:00,11683.0,11771.8937086,11650.0,11689.0,1488.82663735
2017-12-05 20:00:00,11689.0,11800.0,11685.0,11709.0,1163.3566124
2017-12-05 21:00:00,11709.0,11740.0,11671.0,11725.0,952.54290815
2017-12-05 22:00:00,11725.0,11751.0,11602.0,11686.0,1798.62232125
2017-12-05 23:00:00,11686.0,11715.0,11561.0,11592.0,2505.54532669
2017-12-06 00:00:00,11591.0,11839.0,11590.0,11808.0,3392.60065729
2017-12-06 01:00:00,11809.0,11882.0,11761.0,11879.0,2596.56907933
2017-12-06 02:00:00,11877.0,12169.0,11823.0,12145.0,6500.3969358
2017-12-06 03:00:00,12147.0,12278.0,12076.0,12222.0,3426.94934728
2017-12-06 04:00:00,12222.0,12250.0,12102.0,12199.0,2073.61783974
2017-12-06 05:00:00,12211.0,12289.0,12110.0,12283.0,2133.96542853
2017-12-06 06:00:00,12281.0,12400.0,12250.0,12390.0,2621.67240972
2017-12-06 07:00:00,12387.0,12467.0,12321.0,12379.0,3388.24973012
2017-12-06 08:00:00,12379.0,12470.0,12332.0,12395.0,1879.89374525
2017-12-06 09:00:00,12399.0,12536.0,12395.0,12474.0,1941.13723706
2017-12-06 10:00:00,12475.0,12800.0,12468.0,12800.0,2798.80114436
2017-12-06 11:00:00,12799.0,12819.0,12273.0,12563.0,4908.4114899
2017-12-06 12:00:00,12563.0,12723.0,12548.0,12670.0,2009.45875982
2017-12-06 13:00:00,12669.0,12734.0,12497.0,12617.0,2637.99653228
2017-12-06 14:00:00,12610.0,12750.0,12603.0,12700.0,1724.96769924
2017-12-06 15:00:00,12699.0,12700.0,12300.0,12333.0,4330.1869359
2017-12-06 16:00:00,12333.0,12444.0,12200.0,12434.0,4382.4183743
2017-12-06 17:00:00,12435.0,12611.0,12420.0,12522.0,3039.48597325
2017-12-06 18:00:00,12523.0,12777.0,12517.0,12769.0,2144.96818278
2017-12-06 19:00:00,12768.0,13012.0,12738.0,13012.0,4583.43422387
2017-12-06 20:00:00,13011.0,13105.0,12757.0,13102.0,5228.87267204
2017-12-06 21:00:00,13102.0,13175.0,12910.0,13151.0,3270.11425868
2017-12-06 22:00:00,13151.0,13599.0,13109.0,13580.0,6331.47378518
2017-12-06 23:00:00,13581.0,13599.0,13145.0,13509.0,7582.05945084
2017-12-07 00:00:00,13509.0,13985.0,13498.6102288,13878.0,7588.11916488
2017-12-07 01:00:00,13878.9565234,13984.0,13301.0,13839.0,6391.98812317
2017-12-07 02:00:00,13839.0,13849.0,13139.0,13518.0,6184.09398704
2017-12-07 03:00:00,13522.0,13900.0,13500.0,13600.0,3053.72064309
2017-12-07 04:00:00,13599.0,14000.0,13572.0,13999.0,2823.57742154
2017-12-07 05:00:00,14000.0,14144.0,13750.0,14013.0,4467.98294251
2017-12-07 06:00:00,14014.0,14169.0,13801.0,13876.0,2547.78106641
2017-12-07 07:00:00,13876.0,14120.0,13815.0,14101.0,2594.80682764
2017-12-07 08:00:00,14101.0,14400.0,14000.0,14300.0,6193.6100943
2017-12-07 09:00:00,14299.214605,14385.0,14100.0,14380.0,2547.49086248
2017-12-07 10:00:00,14380.0,14675.0,14200.0,14675.0,5731.06766804
2017-12-07 11:00:00,14675.0,14689.0,13553.0,13650.0,10142.2927355
2017-12-07 12:00:00,13650.0,14490.0,13610.0,14395.0,4970.63278121
2017-12-07 13:00:00,14395.0,14852.0,14358.0,14724.0,6343.84422038
2017-12-07 14:00:00,14725.0,15117.0,14709.0,14999.0,7028.32158171
2017-12-07 15:00:00,14996.0,15500.0,14780.0,15349.0,9028.02318541
2017-12-07 16:00:00,15348.0,15700.0,14850.0,14892.0,13650.0270009
2017-12-07 17:00:00,14875.0,15598.0,14445.0,15415.257945,7633.72314961
2017-12-07 18:00:00,15422.0,15820.0,15352.0,15620.0,6654.57973792
2017-12-07 19:00:00,15619.0,15800.0,14851.0,15284.0,8362.1155249
2017-12-07 20:00:00,15284.0,15549.0,15122.0,15538.0,3375.66979284
2017-12-07 21:00:00,15539.0,16100.0,15500.0,15899.0,6280.70489392
2017-12-07 22:00:00,15899.0,16476.0,15890.0,16363.0,5246.51172954
2017-12-07 23:00:00,16368.0,16649.0,15800.0,16609.0,5697.60532616
2017-12-08 00:00:00,16608.0,16875.0,16451.0,16832.0,4548.54901018
2017-12-08 01:00:00,16831.0,17171.0,16501.0,17091.0,4935.99169912
2017-12-08 02:00:00,17090.0,17106.0,16200.0,16685.0,6576.08356074
2017-12-08 03:00:00,16695.0,16724.0,15193.0,16229.0,10473.5324674
2017-12-08 04:00:00,16228.0,16500.0,15366.0,15399.0,6341.51400772
2017-12-08 05:00:00,15369.0,15494.0,14023.0,15355.0,25081.9725044
2017-12-08 06:00:00,15350.0,15900.0,14607.0,15832.0,14870.678644
2017-12-08 07:00:00,15830.0,16169.0,15308.0,15818.0,10842.6567644
2017-12-08 08:00:00,15814.0,15980.0,15210.0,15259.0,6274.83616964
2017-12-08 09:00:00,15263.0,15686.0,14621.0,15098.0,13936.1729068
2017-12-08 10:00:00,15101.0,15475.0,14557.0,14691.0,9210.06808244
2017-12-08 11:00:00,14628.0,14840.7993386,13722.0,14624.0,17383.0609342
2017-12-08 12:00:00,14623.0,15073.0,14412.0,14639.0,10330.150465
2017-12-08 13:00:00,14628.0,15000.0,14175.0,14819.0,10837.7384657
2017-12-08 14:00:00,14827.0,15584.0,14765.0,15535.0,12014.8921117
2017-12-08 15:00:00,15557.0,15600.0,15010.0,15208.0,5954.57377686
2017-12-08 16:00:00,15201.0,15549.0,14711.0,14956.0,4517.36878448
2017-12-08 17:00:00,14957.0,15170.0,14643.6304912,14657.0,2641.80371864
2017-12-08 18:00:00,14657.0,15099.0,14568.0,15034.0,2088.56417363
2017-12-08 19:00:00,15035.0,15398.0,14937.0,15074.0,3109.81092843
2017-12-08 20:00:00,15075.0,15245.0,14681.0,14851.0,2369.26788492
2017-12-08 21:00:00,14851.0,15789.0,14851.0,15673.0,3968.61651794
2017-12-08 22:00:00,15653.0,15917.0,15550.0,15703.0,2330.81126189
2017-12-08 23:00:00,15704.0,15999.0,15559.0,15822.0,2523.56822531
2017-12-09 00:00:00,15843.0,16300.0,15622.0,15694.0,3261.66671732
2017-12-09 01:00:00,15697.0,16000.0,15368.0,15370.0,2811.18896268
2017-12-09 02:00:00,15370.0,15758.0,15331.0,15601.0,2174.44185329
2017-12-09 03:00:00,15601.0,15652.0,15360.0,15466.0,1246.4514162
2017-12-09 04:00:00,15475.0,15645.0,15050.0,15170.0,2055.36507748
2017-12-09 05:00:00,15170.0,15294.0,14800.0,14969.0,3108.55194113
2017-12-09 06:00:00,14961.0,15345.0,14907.0,15197.0,1615.73246785
2017-12-09 07:00:00,15199.0,15345.0,15192.0,15267.0,1347.0109762
2017-12-09 08:00:00,15269.0,15299.0,14872.0,15000.0,1454.41153892
2017-12-09 09:00:00,15011.0,15136.0,14659.0,14856.0,2394.41170855
2017-12-09 10:00:00,14855.0,14955.0,14305.0,14380.0,3328.28194434
2017-12-09 11:00:00,14380.0,14920.0,14230.0,14738.0,3911.93526352
2017-12-09 12:00:00,14739.0,15164.0,14468.0,14603.0,3213.77065406
2017-12-09 13:00:00,14603.0,15028.0,14563.0,14994.0,1540.67433152
2017-12-09 14:00:00,14993.0,14995.0,14670.0,14681.0,1569.44423902
2017-12-09 15:00:00,14679.0,14679.0,14314.9043554,14410.0,2804.63760345
2017-12-09 16:00:00,14410.0,14516.0,13673.0,14077.0,7592.86615098
2017-12-09 17:00:00,14076.0,14088.0,13010.0,13531.009741,10285.2834614
2017-12-09 18:00:00,13560.0,14444.0,13540.0,14137.0,9730.5388854
2017-12-09 19:00:00,14130.0,14264.292541,13701.0,14044.0,3843.81426005
2017-12-09 20:00:00,14044.0,14560.0,14042.0,14270.0,2734.26063811
2017-12-09 21:00:00,14300.0,14463.0,14074.7924916,14392.0,1763.46563411
2017-12-09 22:00:00,14386.0,14851.0,14264.0,14675.0,3253.70326691
2017-12-09 23:00:00,14674.0,14719.0,14402.0,14661.0,1761.43101985
2017-12-10 00:00:00,14679.0,14691.0,13937.0,14122.0,3568.31984744
2017-12-10 01:00:00,14124.0,14155.0,13256.0,13689.0,4644.21088885
2017-12-10 02:00:00,13703.0,14063.0,13288.0,13288.0,4562.38765672
2017-12-10 03:00:00,13288.0,13557.0,12761.0,12773.0,8990.79163899
2017-12-10 04:00:00,12763.0,13666.3669192,12730.6368614,13573.0,8066.17658198
2017-12-10 05:00:00,13573.0,13598.0,12875.0,13266.0,3782.88062647
2017-12-10 06:00:00,13269.0,13850.0,13170.8419452,13725.0,2778.42949899
2017-12-10 07:00:00,13706.0,13789.0,13051.0,13451.0,2995.25471975
2017-12-10 08:00:00,13440.0,13473.0,12929.0,13298.0,2803.13930971
2017-12-10 09:00:00,13298.0,13642.0,13131.0,13538.0,2347.15300858
2017-12-10 10:00:00,13537.0,13974.0,13440.0,13618.0,2874.74575734
2017-12-10 11:00:00,13617.0,13816.0,13410.0,13644.0,2151.46725866
2017-12-10 12:00:00,13645.0,13790.0,13410.0,13710.0,1644.16533255
2017-12-10 13:00:00,13713.0,14823.0,13704.0,14716.0,5663.04456012
2017-12-10 14:00:00,14717.0,15500.0,14673.8951323,15023.0,10917.0881948
2017-12-10 15:00:00,15024.0,15683.0,14655.0,15444.0,7335.99737264
2017-12-10 16:00:00,15444.0,15600.0,15051.0,15110.0,4299.15359277
2017-12-10 17:00:00,15110.0,15407.0,15052.0,15311.0,1989.10110931
2017-12-10 18:00:00,15309.0,15324.0,14921.0,15144.0,2852.93676426
2017-12-10 19:00:00,15144.7027086,15600.0,15080.0,15487.0,2212.18737963
2017-12-10 20:00:00,15486.0,15570.0,15133.0,15233.0,1912.54459405
2017-12-10 21:00:00,15234.0,15350.0,14305.0,14360.0,6175.04861939
2017-12-10 22:00:00,14361.0,14878.0,14309.0,14472.0,3338.99265526
2017-12-10 23:00:00,14473.0,15741.0,14471.0,14960.0,10696.8603626
2017-12-11 00:00:00,14939.0,15388.0,14927.0,15285.0,2952.13944667
2017-12-11 01:00:00,15285.0,16098.0,15281.0,15992.0,5735.00338213
2017-12-11 02:00:00,15997.0,16099.0,15717.0,16099.0,3821.86584905
2017-12-11 03:00:00,16099.0,16588.0,15396.0,16165.0,7578.16826193
2017-12-11 04:00:00,16174.0,16563.0,15813.0,16025.0,4886.090244
2017-12-11 05:00:00,16035.0,16329.0,15995.0,16087.0,1892.19521544
2017-12-11 06:00:00,16087.0,16708.0,16086.0,16671.0,3303.71668623
2017-12-11 07:00:00,16672.0,16745.0,16413.0,16529.0,1855.9311491
2017-12-11 08:00:00,16528.0,16690.0,16180.0,16392.0,2248.11383181
2017-12-11 09:00:00,16393.0,16497.0,16191.0,16432.0,1984.26633428
2017-12-11 10:00:00,16432.0,16600.0,16366.0,16452.0,2302.83070996
2017-12-11 11:00:00,16451.0,16469.0,16030.3596538,16048.0,3784.95093272
2017-12-11 12:00:00,16049.0,16489.0,16044.0,16290.0,1707.41534242
2017-12-11 13:00:00,16289.0,16386.0,15750.0,16201.0,2753.85196519
2017-12-11 14:00:00,16198.0,16350.0,16014.0,16224.0,1660.65797306
2017-12-11 15:00:00,16224.0,16469.0,16153.0,16339.0,1579.33658194
2017-12-11 16:00:00,16334.0,16500.0,16255.0,16358.0,1971.6804253
2017-12-11 17:00:00,16355.0,16380.0,16150.0,16278.0,1558.37148407
2017-12-11 18:00:00,16277.0,16542.0,16266.0,16505.0,2383.46387961
2017-12-11 19:00:00,16505.0,17090.0,16440.0,17063.0,4998.10412394
2017-12-11 20:00:00,17063.0,17450.0,16951.0,17265.0,7356.07307213
2017-12-11 21:00:00,17265.0,17279.8537913,16835.0,17090.0,4744.75797082
2017-12-11 22:00:00,17090.0,17200.0,16700.0,16862.0,3908.79707422
2017-12-11 23:00:00,16862.0,16939.0,16610.0,16753.0,2926.92963848
2017-12-12 00:00:00,16753.0,16883.0,16550.0,16738.0,3142.54110232
2017-12-12 01:00:00,16738.0,17052.0,16601.0,17020.0,1960.69306686
2017-12-12 02:00:00,17020.0,17077.0,16658.8403658,16780.0,2598.96951613
2017-12-12 03:00:00,16780.0,16851.0,16310.0,16353.0,3910.09044887
2017-12-12 04:00:00,16353.0,16519.0,16210.0,16263.0,2669.94015431
2017-12-12 05:00:00,16263.0,16586.0,16234.0,16546.0,2173.03077744
2017-12-12 06:00:00,16542.0,16597.0,16334.0,16558.0,1842.46525178
2017-12-12 07:00:00,16559.0,16780.0,16393.0,16743.0,2338.00473005
2017-12-12 08:00:00,16739.0,16962.0,16720.0,16835.0,2076.30576417
2017-12-12 09:00:00,16835.0,16989.8075306,16821.0,16855.0,1516.24450181
2017-12-12 10:00:00,16853.0,16881.0,16676.0,16677.0,1757.06375337
2017-12-12 11:00:00,16676.0,16881.0,16676.0,16770.0,1714.18293355
2017-12-12 12:00:00,16768.0,16844.0,16615.0,16726.0,2535.78778933
2017-12-12 13:00:00,16727.0,17284.0,16723.0,17265.0,3181.90246901
2017-12-12 14:00:00,17265.0,17276.0,16974.0,17015.0,1267.83659221
2017-12-12 15:00:00,17003.0,17188.0,16852.9628312,17153.0,1815.33139311
2017-12-12 16:00:00,17161.0,17178.0,16990.0,17054.0,1481.50230009
2017-12-12 17:00:00,17054.0,17315.0,17021.0,17314.0,1400.38535972
2017-12-12 18:00:00,17314.0,17579.0,17200.0,17349.0,3975.44104767
2017-12-12 19:00:00,17350.0,17515.0,17161.0,17328.0,1796.90935761
2017-12-12 20:00:00,17347.0,17500.0,17000.0,17037.0,1909.21902733
2017-12-12 21:00:00,17038.0,17250.0,16916.0,17072.0,2000.26303098
2017-12-12 22:00:00,17074.0,17245.0,17070.0,17220.0,1186.50811085
2017-12-12 23:00:00,17219.0,17245.0,16800.0,16972.0,2481.18381009
2017-12-13 00:00:00,16968.0,17293.0,16968.0,17157.0,1878.26175587
2017-12-13 01:00:00,17160.0,17225.0,16656.0,16887.0,2609.52606041
2017-12-13 02:00:00,16884.0,16961.0,15800.0,16200.0,6816.35152209
2017-12-13 03:00:00,16200.0,16494.0,16001.0,16336.0,2309.0354024
2017-12-13 04:00:00,16336.0,16445.0,16032.0,16380.0,1497.00696428
2017-12-13 05:00:00,16379.0,16879.0,16378.0,16703.0,2820.38073566
2017-12-13 06:00:00,16703.0,16704.0,16484.0,16633.0,1186.41005245
2017-12-13 07:00:00,16633.0,16715.0,16425.0,16465.0,1329.99487628
2017-12-13 08:00:00,16466.0,16700.0,16290.0,16540.0,1585.53465602
2017-12-13 09:00:00,16539.0,16717.0,16430.0,16695.0,1211.75963353
2017-12-13 10:00:00,16680.0,16850.0,16585.0,16592.0,1887.74253892
2017-12-13 11:00:00,16592.0,16773.0,16564.0,16606.0,1102.63791971
2017-12-13 12:00:00,16607.0,17100.0,16607.0,16925.0,3270.93280115
2017-12-13 13:00:00,16925.0,17126.0,16820.0,16969.0,1882.62195808
2017-12-13 14:00:00,16967.0,17161.0,16880.0,17001.0,1985.3693793
2017-12-13 15:00:00,17001.0,17154.0,16890.0,16890.0,3473.64372024
2017-12-13 16:00:00,16890.0,16916.0,16500.0,16624.0,6279.14526769
2017-12-13 17:00:00,16639.0,16641.0,16101.0,16308.0,5697.3348088
2017-12-13 18:00:00,16310.0,16350.0,15632.0,16188.0,6497.66855268
2017-12-13 19:00:00,16147.0,16510.0,15933.0,16432.0,3381.61930283
2017-12-13 20:00:00,16432.0,16518.0,16163.0,16217.0,2275.22047226
2017-12-13 21:00:00,16218.0,16750.0,16217.0,16668.0,2777.61074759
2017-12-13 22:00:00,16668.0,16718.0,16250.0,16291.0,1941.18609131
2017-12-13 23:00:00,16285.0,16400.0,16000.0,16171.0,2858.01726101
2017-12-14 00:00:00,16176.0,16435.0,16073.0,16433.0,1552.96720261
2017-12-14 01:00:00,16433.0,16440.0,16050.0,16255.0,1507.69933364
2017-12-14 02:00:00,16254.0,16256.0,15851.0,16049.0,2969.82921003
2017-12-14 03:00:00,16037.0,16201.0,15970.0,16116.0,1461.5033769
2017-12-14 04:00:00,16123.0,16589.0,16111.0,16423.0,2849.35460329
2017-12-14 05:00:00,16423.0,16501.0,16211.0,16318.0,2373.62470852
2017-12-14 06:00:00,16318.0,16499.0,16221.0,16234.0,1694.93559127
2017-12-14 07:00:00,16234.0,16650.0,16150.0,16648.0,1793.15525276
2017-12-14 08:00:00,16648.0,16999.0,16546.0,16630.0,4087.05136041
2017-12-14 09:00:00,16630.0,16719.0,16333.0,16338.0,1506.18988954
2017-12-14 10:00:00,16338.0,16658.0,16324.0,16527.0,1541.85956972
2017-12-14 11:00:00,16525.0,16593.0,16373.0,16516.0,1378.28230403
2017-12-14 12:00:00,16523.0,16720.0,16411.0,16629.0,1535.63170069
2017-12-14 13:00:00,16630.0,16652.0,16444.0,16484.0,1746.83325099
2017-12-14 14:00:00,16492.0,16500.0,16122.0,16129.6983499,2489.65038423
2017-12-14 15:00:00,16129.6983499,16379.0,15955.0,16330.0,3450.17715183
2017-12-14 16:00:00,16330.0,16417.0,16237.0,16291.0,1767.40599993
2017-12-14 17:00:00,16293.0,16562.0,16286.0,16436.0,2224.18230673
2017-12-14 18:00:00,16437.0,16616.0,16376.0,16381.0,1899.83272501
2017-12-14 19:00:00,16398.0,16492.0,16340.0,16409.0,1507.89490155
2017-12-14 20:00:00,16407.0,16467.0,16256.0,16259.0,1258.20632162
2017-12-14 21:00:00,16256.0,16423.0,16227.0,16361.0,1376.99264201
2017-12-14 22:00:00,16378.0,16451.0,16291.0,16339.0,975.2415433
2017-12-14 23:00:00,16335.0,16434.0,16292.0,16384.0,1211.38081011
2017-12-15 00:00:00,16384.0,17000.0,16349.0,16915.0,4224.17336911
2017-12-15 01:00:00,16916.0,17214.0,16684.0,17063.0,4659.04474388
2017-12-15 02:00:00,17064.0,17700.0,16937.0,17300.0,6880.92736259
2017-12-15 03:00:00,17299.0,17490.0,17005.0,17158.0,4396.11531466
2017-12-15 04:00:00,17158.0,17388.0,16944.0,17280.0,2351.52480696
2017-12-15 05:00:00,17281.0,17419.0,17173.0,17234.0,1748.97114918
2017-12-15 06:00:00,17235.0,17350.0,17094.0,17105.0,1564.37002868
2017-12-15 07:00:00,17104.0,17175.0,17030.0,17059.0,1546.86534937
2017-12-15 08:00:00,17059.0,17329.0,17030.0,17281.0,1910.08775862
2017-12-15 09:00:00,17281.0,17800.0,17281.0,17660.0,3830.0944549
2017-12-15 10:00:00,17681.0,18111.0,17643.0,17941.0,5923.16688529
2017-12-15 11:00:00,17942.0,18043.0,17730.0,17980.0,1795.29136285
